gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerTenureMonth,TotalServices,IsNewCustomer,IsLongTermCustomer,IsHighValue,ContractRisk,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,36,1,1,65.4,2498.4,1,1.7675675675675677,4,0,0,0,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,0,0,40,1,0,65.1,2586.0,0,1.5878048780487803,4,0,1,0,3,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1,1,40,1,1,81.2,3292.3,0,1.9804878048780488,3,0,1,1,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,9,1,1,72.9,651.4,1,7.290000000000001,5,0,0,0,3,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0,1,1,63,1,0,74.5,4674.55,0,1.1640625,6,0,1,1,1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,3,1,1,80.5,232.35,0,20.125,2,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,40,0,0,60.3,2448.5,0,1.4707317073170731,5,0,1,0,2,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,1,0,8,1,1,75.0,658.1,0,8.333333333333334,2,0,0,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,34,1,0,90.15,3128.8,0,2.575714285714286,4,0,0,1,2,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
1,0,0,0,5,0,0,40.0,223.45,1,6.666666666666667,3,1,0,0,3,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,1,0,0,9,1,1,99.45,919.4,1,9.945,5,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,0,9,1,1,69.05,653.95,0,6.904999999999999,5,0,0,0,3,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,1,1,31,1,0,59.7,1825.5,0,1.865625,3,0,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0,50,1,1,19.85,943.1,0,0.3892156862745098,1,0,1,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,2,1,1,86.25,181.65,1,28.75,4,1,0,0,3,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,1,45.65,45.65,1,22.825,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,8,1,1,70.1,551.35,1,7.788888888888888,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,9,0,0,40.75,359.4,0,4.075,2,0,0,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,2,1,1,70.2,115.95,1,23.400000000000002,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,3,1,0,55.35,165.2,1,13.8375,3,1,0,0,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,25,1,1,95.7,2338.35,0,3.680769230769231,4,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,1,0,0,1,1,0,46.3,46.3,0,23.15,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,45,1,0,81.3,3541.1,0,1.767391304347826,7,0,1,1,3,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,1,1,1,51,1,1,84.2,4146.05,1,1.6192307692307693,4,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,55,1,0,20.0,1087.25,0,0.35714285714285715,1,0,1,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,38,1,1,66.15,2522.4,0,1.6961538461538463,5,0,1,0,3,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,2,1,0,45.85,81.0,1,15.283333333333333,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,38,1,0,19.6,717.3,0,0.5025641025641026,1,0,1,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,34,1,1,49.8,1734.2,0,1.4228571428571428,2,0,0,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,70,1,1,101.75,7069.3,0,1.4330985915492958,5,0,1,1,2,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,13,1,0,55.15,742.9,0,3.939285714285714,3,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,39,1,0,75.25,3017.65,1,1.88125,2,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,61,1,1,103.95,6423.0,0,1.6766129032258066,6,0,1,1,2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,12,1,1,100.15,1164.3,1,7.703846153846154,5,0,0,0,3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,41,1,1,99.65,4220.35,0,2.3726190476190476,5,0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1,0,0,0,21,1,1,73.7,1558.7,0,3.35,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,55,0,1,50.05,2743.45,0,0.8937499999999999,3,0,1,0,2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
1,0,1,0,69,0,0,60.25,4055.5,0,0.8607142857142858,5,0,1,0,1,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,1,26,1,0,105.75,2710.25,1,3.9166666666666665,6,0,0,0,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,69,1,0,87.3,6055.55,0,1.247142857142857,4,0,1,1,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,1,1,0,18,0,1,48.35,810.7,1,2.544736842105263,3,0,0,0,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,47,1,0,54.25,2538.2,0,1.1302083333333333,3,0,1,0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,72,1,0,85.3,6129.2,0,1.1684931506849314,7,0,1,1,1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,0,33,0,1,50.0,1750.85,0,1.4705882352941178,4,0,0,0,3,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,1,1,2,0,1,24.4,36.55,1,8.133333333333333,0,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,72,1,0,90.95,6652.45,0,1.2458904109589042,8,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,1,0,37,1,1,72.25,2575.45,0,1.9013157894736843,1,0,1,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,1,62,1,1,96.1,6019.35,0,1.5253968253968253,5,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,1,0,71,1,0,19.85,1379.6,0,0.27569444444444446,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,1,23,1,1,55.3,1284.2,0,2.3041666666666667,3,0,0,0,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,16,1,0,20.1,296.15,0,1.1823529411764706,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,9,1,1,69.5,653.25,0,6.95,5,0,0,0,3,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,1,1,17,1,1,25.15,412.6,0,1.3972222222222221,2,0,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,4,1,0,20.95,85.5,1,4.1899999999999995,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1,1,0,1,1,1,49.55,49.55,1,24.775,2,1,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,24,1,1,79.65,1928.7,0,3.1860000000000004,3,0,0,0,3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,1,1,1,71.25,71.25,0,35.625,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,72,1,0,113.8,7845.8,0,1.558904109589041,8,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,72,1,0,24.55,1750.7,0,0.33630136986301373,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0,0,1,11,1,0,19.7,216.2,0,1.6416666666666666,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,0,0,9,1,0,20.25,178.5,1,2.025,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0,2,1,0,50.15,115.1,1,16.716666666666665,2,1,0,0,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,60,1,1,100.5,6029.0,0,1.6475409836065573,5,0,1,1,2,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
1,1,1,0,29,1,1,95.9,2745.2,1,3.1966666666666668,5,0,0,0,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,49,1,1,74.45,3721.9,0,1.489,5,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,0,0,30,1,1,104.1,3121.1,0,3.358064516129032,6,0,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,53,1,0,19.05,990.45,0,0.3527777777777778,1,0,1,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,1,39,1,0,25.0,1004.35,0,0.625,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,9,1,0,19.05,157.65,0,1.905,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,39,1,0,81.9,3219.75,0,2.0475000000000003,3,0,1,1,2,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1,1,0,0,8,1,1,69.7,572.85,0,7.7444444444444445,1,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,51,1,1,90.15,4554.85,0,1.7336538461538462,4,0,1,1,2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
1,0,1,1,71,1,0,25.35,1847.55,0,0.35208333333333336,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,0,0,71,1,1,24.65,1766.75,0,0.3423611111111111,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,1,0,70,1,1,19.55,1462.05,0,0.27535211267605636,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,0,0,1,0,0,25.25,25.25,1,12.625,0,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,38,0,1,60.0,2193.2,0,1.5384615384615385,5,0,1,0,1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,28,1,0,89.9,2433.5,0,3.1,4,0,0,0,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,1,0,32,1,0,19.4,641.15,0,0.5878787878787879,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,1,1,0,49,1,0,49.8,2398.4,0,0.996,2,0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,1,1,37,1,1,24.1,861.85,0,0.6342105263157896,2,0,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,10,1,0,54.25,583.0,0,4.931818181818182,3,0,0,0,3,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0,67,1,0,109.9,7332.4,0,1.6161764705882353,7,0,1,1,2,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,7,0,1,35.5,249.55,0,4.4375,2,0,0,0,2,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,0,0,51,1,0,87.55,4475.9,0,1.6836538461538462,3,0,1,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,9,1,0,45.15,416.45,1,4.515,1,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,9,1,1,88.4,788.6,0,8.84,3,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,0,0,4,1,1,50.8,202.3,0,10.16,2,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,0,71,1,1,99.0,6994.6,0,1.375,6,0,1,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0,1,1,50,1,1,84.4,4116.15,1,1.6549019607843138,3,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,1,1,1,24,1,1,96.55,2263.45,0,3.862,4,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False
1,0,1,0,22,1,1,59.75,1374.35,0,2.597826086956522,3,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,44,1,1,111.5,4915.15,0,2.477777777777778,7,0,1,1,3,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,33,1,0,24.25,838.5,0,0.7132352941176471,2,0,0,0,3,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,0,0,1,1,1,75.1,75.1,1,37.55,2,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,54,1,1,70.15,3715.65,1,1.2754545454545456,4,0,1,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,42,1,1,101.75,4273.45,1,2.366279069767442,5,0,1,1,3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,0,45.8,45.8,1,22.9,1,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,0,20.5,20.5,0,10.25,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,30,1,0,70.4,2044.75,0,2.270967741935484,5,0,0,1,2,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,0,0,1,0,0,30.55,30.55,0,15.275,1,1,0,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,16,1,0,84.9,1398.25,0,4.9941176470588236,7,0,0,0,3,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,1,1,1,20.1,20.1,1,10.05,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,9,0,0,40.65,328.95,1,4.0649999999999995,2,0,0,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,1,1,0,46,1,1,101.0,4680.05,1,2.148936170212766,5,0,1,1,3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,1,1,1,69.1,69.1,1,34.55,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,71,1,0,54.5,3778.2,0,0.7569444444444444,3,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,43,1,1,75.35,3161.4,0,1.7125,2,0,1,1,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,50,0,1,44.45,2188.45,0,0.8715686274509804,3,0,1,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,0,0,13,1,1,75.0,999.45,1,5.357142857142857,2,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,19,1,0,100.0,1888.65,1,5.0,5,0,0,0,2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,41,1,0,98.05,3990.6,0,2.3345238095238097,5,0,1,1,3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,0,0,1,1,1,71.15,71.15,1,35.575,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,24,0,1,54.15,1240.25,1,2.166,4,0,0,0,3,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,40,1,0,63.9,2635.0,0,1.5585365853658537,4,0,1,0,2,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1,3,1,1,69.15,235.0,0,17.2875,5,1,0,0,3,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,37,1,0,64.65,2347.85,0,1.7013157894736843,4,0,1,0,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1,67,1,1,108.75,7156.2,1,1.599264705882353,7,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,1,1,32,1,1,98.85,3089.6,0,2.995454545454545,5,0,0,1,3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,6,1,1,49.15,270.8,1,7.021428571428571,2,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,32,1,0,89.6,2901.8,0,2.715151515151515,4,0,0,1,3,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,59,1,1,83.25,4949.1,0,1.3875,4,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,30,1,0,70.25,2198.9,0,2.2661290322580645,5,0,0,0,2,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
1,0,0,1,20,1,1,19.4,374.5,1,0.9238095238095237,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,1,1,27,1,0,24.5,761.95,0,0.875,2,0,0,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1,0,0,20,1,1,79.15,1520.9,1,3.7690476190476194,3,0,0,0,3,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,9,1,0,20.1,190.25,0,2.0100000000000002,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,68,1,1,73.0,5163.0,0,1.0579710144927537,6,0,1,1,2,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0,1,1,69,1,0,61.4,4059.85,0,0.8771428571428571,4,0,1,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
1,0,0,0,26,1,1,84.3,2281.6,0,3.1222222222222222,4,0,0,0,3,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,69,1,0,19.9,1356.7,0,0.28428571428571425,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,11,1,0,20.4,231.45,0,1.7,1,0,0,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,1,1,0,50.75,50.75,0,25.375,2,1,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,10,1,0,20.45,242.4,0,1.8590909090909091,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,55,1,1,75.75,4264.25,0,1.3526785714285714,6,0,1,1,2,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
1,0,0,0,44,1,0,65.4,2774.55,0,1.4533333333333334,4,0,1,0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
1,1,1,0,46,1,1,80.4,3605.2,1,1.7106382978723405,2,0,1,1,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,1,69,1,1,59.75,4069.9,0,0.8535714285714285,4,0,1,0,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1,1,0,0,11,1,1,78.5,874.2,0,6.541666666666667,2,0,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,11,1,1,102.0,1145.35,1,8.5,5,0,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,29,1,0,48.95,1323.7,0,1.6316666666666668,2,0,0,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,57,1,1,99.65,5497.05,0,1.7181034482758621,5,0,1,1,3,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,28,1,0,18.25,534.7,0,0.6293103448275862,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0,0,0,42,1,0,54.55,2455.05,0,1.2686046511627906,3,0,1,0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,2,1,0,20.65,38.7,1,6.883333333333333,1,1,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,1,23,0,0,40.65,947.4,0,1.6937499999999999,3,0,0,0,2,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,1,18,1,0,20.45,357.0,0,1.0763157894736841,1,0,0,0,3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,62,1,0,24.8,1476.25,0,0.39365079365079364,2,0,1,0,2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,1,1,1,70.8,70.8,1,35.4,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,16,1,1,89.05,1448.6,1,5.238235294117647,4,0,0,0,3,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,3,1,1,96.6,291.9,1,24.15,4,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,67,1,1,88.8,5903.15,0,1.3058823529411765,8,0,1,1,2,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,0,0,62,1,1,20.05,1201.65,0,0.3182539682539683,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,57,1,1,104.5,5921.35,1,1.8017241379310345,6,0,1,1,3,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,2,1,1,69.8,146.65,0,23.266666666666666,1,1,0,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,23,1,1,77.15,1759.4,0,3.2145833333333336,6,0,0,0,1,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,0,1,25,0,0,35.05,844.45,0,1.348076923076923,2,0,0,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,0,0,72,1,1,108.1,7774.05,0,1.4808219178082191,7,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,0,2,1,1,84.05,134.05,0,28.016666666666666,3,1,0,0,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,8,1,1,20.2,140.95,0,2.2444444444444445,1,0,0,0,2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,5,1,1,50.6,249.95,1,8.433333333333334,2,1,0,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,35,0,0,49.2,1701.65,0,1.3666666666666667,3,0,0,0,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
